symbol,trend,entry_date,entry_time,entry_price,exit_date,exit_time,exit_price,exit_reason,pnl
POWERINDIA.NS,SELL,2025-02-10,12:15:00,12105.55,2025-03-04,10:15:00,12205.7,EXIT_EMA400,-100.15
POWERINDIA.NS,BUY,2025-06-13,10:15:00,17446.0,2025-08-26,12:15:00,19150.0,EXIT_EMA400,1704.0
POWERINDIA.NS,SELL,2025-10-31,10:15:00,17872.0,2025-11-04,09:15:00,20225.0,EXIT_EMA400,-2353.0
POWERINDIA.NS,SELL,2026-01-08,14:15:00,18460.0,2026-01-30,09:15:00,18562.0,EXIT_EMA400,-102.0
POWERINDIA.NS,SELL,2026-01-09,09:15:00,17810.0,2026-01-30,09:15:00,18562.0,EXIT_EMA400,-752.0
PPLPHARMA.NS,SELL,2025-02-21,13:15:00,208.83,2025-03-19,14:15:00,219.03,EXIT_EMA400,-10.2
PPLPHARMA.NS,BUY,2025-11-06,09:15:00,206.19,2025-11-06,14:15:00,197.79,EXIT_EMA400,-8.4
PPLPHARMA.NS,SELL,2026-01-08,10:15:00,175.35,2026-01-23,12:15:00,151.93,TARGET,23.42
PREMIERENE.NS,SELL,2025-03-21,09:15:00,923.7,2025-04-17,11:15:00,961.25,EXIT_EMA400,-37.55
PREMIERENE.NS,BUY,2025-06-30,11:15:00,1067.0,2025-07-31,09:15:00,1042.8,EXIT_EMA400,-24.2
PREMIERENE.NS,BUY,2025-07-23,11:15:00,1065.0,2025-07-31,09:15:00,1042.8,EXIT_EMA400,-22.2
PREMIERENE.NS,BUY,2025-07-29,10:15:00,1061.3,2025-07-31,09:15:00,1042.8,EXIT_EMA400,-18.5
PREMIERENE.NS,BUY,2025-07-30,09:15:00,1081.8,2025-07-31,09:15:00,1042.8,EXIT_EMA400,-39.0
PREMIERENE.NS,SELL,2025-08-21,13:15:00,1023.0,2025-08-25,10:15:00,993.07,TARGET,29.93
PREMIERENE.NS,SELL,2025-08-22,10:15:00,1021.2,2025-08-26,09:15:00,986.42,TARGET,34.78
PREMIERENE.NS,SELL,2025-08-28,12:15:00,1009.2,2025-09-01,12:15:00,1031.2,EXIT_EMA400,-22.0
PREMIERENE.NS,BUY,2025-11-12,14:15:00,1064.1,2025-11-14,09:15:00,1032.5,EXIT_EMA400,-31.6
PREMIERENE.NS,SELL,2026-02-04,09:15:00,774.85,2026-03-11,14:15:00,790.4,EXIT_EMA400,-15.55
PREMIERENE.NS,SELL,2026-02-11,12:15:00,782.75,2026-03-11,14:15:00,790.4,EXIT_EMA400,-7.65
PRESTIGE.NS,SELL,2024-11-27,09:15:00,1644.0,2024-12-02,14:15:00,1730.75,EXIT_EMA400,-86.75
PRESTIGE.NS,BUY,2024-12-23,14:15:00,1758.45,2024-12-26,09:15:00,1717.05,EXIT_EMA400,-41.4
PRESTIGE.NS,SELL,2025-03-26,14:15:00,1197.65,2025-04-21,12:15:00,1249.0,EXIT_EMA400,-51.35
PRESTIGE.NS,BUY,2025-07-03,10:15:00,1628.8,2025-07-28,12:15:00,1606.1,EXIT_EMA400,-22.7
PRESTIGE.NS,BUY,2025-11-13,09:15:00,1758.8,2025-11-24,10:15:00,1670.8,EXIT_EMA400,-88.0
PRESTIGE.NS,SELL,2026-01-07,12:15:00,1613.8,2026-01-12,09:15:00,1524.85,TARGET,88.95
PRESTIGE.NS,SELL,2026-02-04,10:15:00,1509.0,2026-02-09,09:15:00,1591.9,EXIT_EMA400,-82.9
PTCIL.NS,SELL,2024-12-06,13:15:00,11600.75,2024-12-23,12:15:00,12167.0,EXIT_EMA400,-566.25
PTCIL.NS,BUY,2025-01-22,14:15:00,14899.95,2025-01-29,14:15:00,13848.95,EXIT_EMA400,-1051.0
PTCIL.NS,SELL,2025-03-11,13:15:00,11700.0,2025-03-19,10:15:00,12733.55,EXIT_EMA400,-1033.55
PTCIL.NS,SELL,2025-03-17,14:15:00,12346.95,2025-03-19,10:15:00,12733.55,EXIT_EMA400,-386.6
PTCIL.NS,BUY,2025-06-10,09:15:00,14730.0,2025-06-19,15:15:00,14273.0,EXIT_EMA400,-457.0
PTCIL.NS,BUY,2025-12-23,15:15:00,18270.0,2026-01-08,15:15:00,17524.0,EXIT_EMA400,-746.0
PTCIL.NS,BUY,2026-01-07,15:15:00,17700.0,2026-01-08,15:15:00,17524.0,EXIT_EMA400,-176.0
PVRINOX.NS,SELL,2024-12-09,14:15:00,1476.0,2024-12-17,09:15:00,1523.35,EXIT_EMA400,-47.35
PVRINOX.NS,BUY,2025-07-30,09:15:00,999.15,2025-07-30,15:15:00,986.5,EXIT_EMA400,-12.65
PVRINOX.NS,SELL,2025-12-16,09:15:00,1076.0,2025-12-26,11:15:00,1002.27,TARGET,73.73
RADICO.NS,SELL,2025-02-20,15:15:00,2139.0,2025-03-06,14:15:00,2210.65,EXIT_EMA400,-71.65
RADICO.NS,BUY,2025-04-08,09:15:00,2288.0,2025-04-15,13:15:00,2424.18,TARGET,136.18
RADICO.NS,SELL,2026-03-09,09:15:00,2677.1,2026-03-11,12:15:00,2847.8,EXIT_EMA400,-170.7
RAILTEL.NS,SELL,2024-10-17,10:15:00,433.85,2024-11-18,09:15:00,368.57,TARGET,65.28
RAILTEL.NS,BUY,2025-07-15,09:15:00,419.05,2025-07-25,09:15:00,396.95,EXIT_EMA400,-22.1
RAILTEL.NS,BUY,2025-07-23,15:15:00,404.05,2025-07-25,09:15:00,396.95,EXIT_EMA400,-7.1
RAILTEL.NS,SELL,2025-10-30,13:15:00,369.9,2025-11-06,10:15:00,356.28,TARGET,13.62
RAILTEL.NS,SELL,2025-11-04,09:15:00,367.05,2025-11-11,09:15:00,346.17,TARGET,20.88
RAILTEL.NS,SELL,2025-11-18,09:15:00,356.95,2025-12-08,13:15:00,320.11,TARGET,36.84
RAINBOW.NS,BUY,2024-10-24,10:15:00,1385.1,2024-10-29,09:15:00,1515.5,TARGET,130.4
RAINBOW.NS,SELL,2025-03-18,13:15:00,1303.15,2025-03-24,15:15:00,1360.0,EXIT_EMA400,-56.85
RAINBOW.NS,BUY,2025-08-01,09:15:00,1528.5,2025-08-05,11:15:00,1484.4,EXIT_EMA400,-44.1
RAINBOW.NS,SELL,2025-11-06,14:15:00,1361.8,2025-12-11,14:15:00,1378.5,EXIT_EMA400,-16.7
RAMCOCEM.NS,SELL,2025-03-10,11:15:00,865.45,2025-03-12,10:15:00,795.84,TARGET,69.61
RAMCOCEM.NS,SELL,2025-03-25,15:15:00,864.95,2025-03-27,12:15:00,879.3,EXIT_EMA400,-14.35
RAMCOCEM.NS,BUY,2025-05-12,09:15:00,949.5,2025-06-09,13:15:00,1036.73,TARGET,87.23
RAMCOCEM.NS,SELL,2025-10-20,09:15:00,1014.25,2025-10-21,13:15:00,1043.25,EXIT_EMA400,-29.0
RAMCOCEM.NS,BUY,2026-01-20,11:15:00,1070.7,2026-01-23,15:15:00,1046.0,EXIT_EMA400,-24.7
RAMCOCEM.NS,BUY,2026-01-21,09:15:00,1074.6,2026-01-23,15:15:00,1046.0,EXIT_EMA400,-28.6
RBLBANK.NS,BUY,2025-08-13,09:15:00,257.55,2025-08-28,11:15:00,246.55,EXIT_EMA400,-11.0
RBLBANK.NS,SELL,2026-03-27,09:15:00,297.85,2026-04-06,09:15:00,310.5,EXIT_EMA400,-12.65
RBLBANK.NS,SELL,2026-03-27,10:15:00,296.25,2026-04-06,09:15:00,310.5,EXIT_EMA400,-14.25
RECLTD.NS,SELL,2024-10-17,09:15:00,544.95,2024-11-21,09:15:00,493.27,TARGET,51.68
RECLTD.NS,SELL,2024-11-28,12:15:00,529.0,2024-12-03,09:15:00,535.6,EXIT_EMA400,-6.6
RECLTD.NS,BUY,2026-02-01,11:15:00,366.4,2026-02-01,12:15:00,372.97,TARGET,6.57
RECLTD.NS,SELL,2026-03-19,09:15:00,340.4,2026-03-30,14:15:00,304.94,TARGET,35.46
REDINGTON.NS,BUY,2025-01-07,15:15:00,205.72,2025-01-21,09:15:00,226.41,TARGET,20.69
REDINGTON.NS,BUY,2025-01-16,14:15:00,216.73,2025-01-28,10:15:00,204.73,EXIT_EMA400,-12.0
REDINGTON.NS,BUY,2025-12-01,09:15:00,285.85,2025-12-03,10:15:00,277.05,EXIT_EMA400,-8.8
REDINGTON.NS,SELL,2026-02-02,10:15:00,262.5,2026-02-03,09:15:00,274.2,EXIT_EMA400,-11.7
RELIANCE.NS,SELL,2024-12-09,13:15:00,1299.0,2025-01-17,09:15:00,1288.8,EXIT_EMA400,10.2
RELIANCE.NS,BUY,2025-07-16,11:15:00,1482.8,2025-07-21,11:15:00,1437.9,EXIT_EMA400,-44.9
RELIANCE.NS,SELL,2025-08-20,15:15:00,1412.0,2025-08-21,09:15:00,1429.9,EXIT_EMA400,-17.9
RELIANCE.NS,BUY,2025-12-31,09:15:00,1548.0,2026-01-06,10:15:00,1510.5,EXIT_EMA400,-37.5
RELIANCE.NS,SELL,2026-02-06,09:15:00,1437.5,2026-02-11,14:15:00,1468.9,EXIT_EMA400,-31.4
RELIANCE.NS,SELL,2026-02-10,11:15:00,1459.8,2026-02-11,14:15:00,1468.9,EXIT_EMA400,-9.1
RHIM.NS,SELL,2025-05-13,12:15:00,449.3,2025-05-14,09:15:00,464.15,EXIT_EMA400,-14.85
RHIM.NS,SELL,2025-06-09,13:15:00,448.25,2025-06-11,14:15:00,460.8,EXIT_EMA400,-12.55
RHIM.NS,SELL,2025-06-10,13:15:00,452.95,2025-06-11,14:15:00,460.8,EXIT_EMA400,-7.85
RHIM.NS,SELL,2025-06-11,11:15:00,452.6,2025-06-11,14:15:00,460.8,EXIT_EMA400,-8.2
RHIM.NS,BUY,2025-07-03,13:15:00,482.5,2025-07-07,15:15:00,466.8,EXIT_EMA400,-15.7
RHIM.NS,SELL,2025-10-09,09:15:00,447.7,2025-10-29,13:15:00,465.7,EXIT_EMA400,-18.0
RHIM.NS,SELL,2025-12-24,12:15:00,446.75,2025-12-31,10:15:00,459.6,EXIT_EMA400,-12.85
RITES.NS,SELL,2024-11-26,11:15:00,285.8,2024-12-09,09:15:00,304.35,EXIT_EMA400,-18.55
RITES.NS,BUY,2025-06-24,10:15:00,280.4,2025-07-23,11:15:00,272.7,EXIT_EMA400,-7.7
RITES.NS,SELL,2025-11-18,09:15:00,248.78,2025-11-25,11:15:00,236.22,TARGET,12.56
RITES.NS,SELL,2025-11-21,14:15:00,247.29,2025-12-01,13:15:00,231.49,TARGET,15.8
RITES.NS,SELL,2025-11-13,11:15:00,246.47,2025-12-08,09:15:00,225.56,TARGET,20.91
RKFORGE.NS,SELL,2025-01-22,09:15:00,904.0,2025-01-27,09:15:00,792.14,TARGET,111.86
RKFORGE.NS,BUY,2026-02-27,09:15:00,551.35,2026-03-13,10:15:00,539.5,EXIT_EMA400,-11.85
RKFORGE.NS,BUY,2026-03-02,14:15:00,557.4,2026-03-13,10:15:00,539.5,EXIT_EMA400,-17.9
RPOWER.NS,SELL,2025-02-11,09:15:00,39.32,2025-02-27,11:15:00,35.22,TARGET,4.1
RPOWER.NS,SELL,2025-02-13,15:15:00,39.14,2025-02-27,12:15:00,34.85,TARGET,4.29
RPOWER.NS,SELL,2025-02-11,12:15:00,38.88,2025-02-28,11:15:00,33.52,TARGET,5.36
RPOWER.NS,BUY,2025-05-12,09:15:00,42.72,2025-05-23,12:15:00,51.53,TARGET,8.81
RPOWER.NS,BUY,2025-07-23,11:15:00,62.94,2025-07-25,09:15:00,56.78,EXIT_EMA400,-6.16
RPOWER.NS,SELL,2025-09-18,12:15:00,47.45,2025-10-10,09:15:00,48.56,EXIT_EMA400,-1.11
RRKABEL.NS,BUY,2024-10-21,09:15:00,1726.1,2024-10-21,14:15:00,1685.05,EXIT_EMA400,-41.05
RRKABEL.NS,SELL,2025-02-03,09:15:00,1264.4,2025-02-27,14:15:00,895.6,TARGET,368.8
RRKABEL.NS,BUY,2025-06-23,12:15:00,1350.5,2025-08-01,14:15:00,1334.6,EXIT_EMA400,-15.9
RRKABEL.NS,SELL,2025-09-17,13:15:00,1239.0,2025-09-22,09:15:00,1272.7,EXIT_EMA400,-33.7
RRKABEL.NS,BUY,2025-11-24,11:15:00,1328.9,2025-11-25,13:15:00,1359.59,TARGET,30.69
RRKABEL.NS,BUY,2025-11-19,11:15:00,1363.7,2025-12-22,09:15:00,1512.34,TARGET,148.64
RVNL.NS,SELL,2024-11-08,09:15:00,455.0,2024-12-06,14:15:00,465.65,EXIT_EMA400,-10.65
RVNL.NS,SELL,2025-09-04,12:15:00,326.5,2025-09-15,09:15:00,352.8,EXIT_EMA400,-26.3
RVNL.NS,BUY,2026-02-01,09:15:00,348.85,2026-02-01,12:15:00,329.95,EXIT_EMA400,-18.9
RVNL.NS,SELL,2026-02-25,13:15:00,315.75,2026-03-04,09:15:00,288.3,TARGET,27.45
SAGILITY.NS,SELL,2025-03-25,11:15:00,43.66,2025-04-04,09:15:00,40.99,TARGET,2.67
SAGILITY.NS,SELL,2025-06-19,12:15:00,40.34,2025-06-24,10:15:00,41.66,EXIT_EMA400,-1.32
SAGILITY.NS,BUY,2025-07-25,12:15:00,43.77,2025-07-28,14:15:00,42.44,EXIT_EMA400,-1.33
SAIL.NS,BUY,2025-05-02,09:15:00,116.11,2025-05-06,14:15:00,111.82,EXIT_EMA400,-4.29
SAIL.NS,SELL,2025-09-02,15:15:00,122.9,2025-09-03,10:15:00,126.5,EXIT_EMA400,-3.6
SAIL.NS,BUY,2025-09-29,09:15:00,133.22,2025-10-14,11:15:00,129.64,EXIT_EMA400,-3.58
SAIL.NS,BUY,2025-10-13,11:15:00,131.62,2025-10-14,11:15:00,129.64,EXIT_EMA400,-1.98
SAIL.NS,BUY,2026-02-02,14:15:00,147.95,2026-02-25,09:15:00,165.33,TARGET,17.38
SAILIFE.NS,BUY,2025-04-15,10:15:00,725.4,2025-04-15,14:15:00,780.49,TARGET,55.09
SAILIFE.NS,SELL,2026-02-04,09:15:00,855.6,2026-02-05,09:15:00,796.33,TARGET,59.27
SAILIFE.NS,SELL,2026-02-04,12:15:00,830.5,2026-02-09,09:15:00,887.45,EXIT_EMA400,-56.95
SAILIFE.NS,BUY,2026-03-13,15:15:00,969.95,2026-04-06,09:15:00,938.35,EXIT_EMA400,-31.6
SAMMAANCAP.NS,SELL,2024-09-19,09:15:00,159.58,2024-09-20,15:15:00,164.0,EXIT_EMA400,-4.42
SAMMAANCAP.NS,SELL,2024-11-07,11:15:00,145.95,2024-11-19,09:15:00,150.9,EXIT_EMA400,-4.95
SAMMAANCAP.NS,SELL,2025-02-10,09:15:00,145.05,2025-02-12,09:15:00,125.73,TARGET,19.32
SAMMAANCAP.NS,BUY,2025-06-24,09:15:00,124.8,2025-06-25,09:15:00,128.71,TARGET,3.91
SAMMAANCAP.NS,SELL,2025-08-25,13:15:00,120.9,2025-08-29,12:15:00,125.71,EXIT_EMA400,-4.81
SAMMAANCAP.NS,SELL,2026-01-06,10:15:00,149.55,2026-01-12,09:15:00,141.81,TARGET,7.74
SAMMAANCAP.NS,SELL,2026-01-02,15:15:00,148.51,2026-01-20,15:15:00,137.4,TARGET,11.11
SAMMAANCAP.NS,SELL,2026-03-12,09:15:00,142.6,2026-03-25,09:15:00,153.7,EXIT_EMA400,-11.1
SAPPHIRE.NS,SELL,2024-12-13,09:15:00,312.5,2024-12-24,09:15:00,326.15,EXIT_EMA400,-13.65
SAPPHIRE.NS,SELL,2024-12-23,13:15:00,319.0,2024-12-24,09:15:00,326.15,EXIT_EMA400,-7.15
SAPPHIRE.NS,SELL,2025-02-07,09:15:00,300.0,2025-02-07,15:15:00,323.8,EXIT_EMA400,-23.8
SAPPHIRE.NS,BUY,2025-07-11,12:15:00,329.2,2025-07-17,12:15:00,348.68,TARGET,19.48
SAPPHIRE.NS,BUY,2025-07-23,14:15:00,342.95,2025-07-28,09:15:00,326.6,EXIT_EMA400,-16.35
SAPPHIRE.NS,SELL,2025-08-28,11:15:00,320.3,2025-08-29,10:15:00,325.15,EXIT_EMA400,-4.85
SAPPHIRE.NS,SELL,2025-10-31,10:15:00,290.6,2025-11-13,09:15:00,250.92,TARGET,39.68
SARDAEN.NS,BUY,2025-02-04,09:15:00,462.5,2025-02-04,14:15:00,451.75,EXIT_EMA400,-10.75
SARDAEN.NS,SELL,2025-06-19,11:15:00,449.05,2025-06-23,10:15:00,421.66,TARGET,27.39
SARDAEN.NS,SELL,2025-05-26,09:15:00,439.45,2025-07-11,09:15:00,460.4,EXIT_EMA400,-20.95
SARDAEN.NS,SELL,2025-06-12,13:15:00,447.25,2025-07-11,09:15:00,460.4,EXIT_EMA400,-13.15
SARDAEN.NS,BUY,2025-09-19,09:15:00,575.5,2025-09-30,11:15:00,547.3,EXIT_EMA400,-28.2
SARDAEN.NS,SELL,2026-01-08,10:15:00,493.1,2026-02-03,11:15:00,500.55,EXIT_EMA400,-7.45
SARDAEN.NS,BUY,2026-03-18,10:15:00,533.55,2026-03-19,10:15:00,516.35,EXIT_EMA400,-17.2
SAREGAMA.NS,SELL,2024-11-29,09:15:00,489.0,2024-12-02,09:15:00,516.45,EXIT_EMA400,-27.45
SAREGAMA.NS,SELL,2025-03-10,09:15:00,486.2,2025-03-17,12:15:00,497.35,EXIT_EMA400,-11.15
SAREGAMA.NS,SELL,2025-03-10,15:15:00,481.0,2025-03-17,12:15:00,497.35,EXIT_EMA400,-16.35
SAREGAMA.NS,BUY,2025-05-05,13:15:00,537.45,2025-06-04,09:15:00,594.85,TARGET,57.4
SAREGAMA.NS,SELL,2025-07-25,10:15:00,486.0,2025-09-02,09:15:00,499.75,EXIT_EMA400,-13.75
SAREGAMA.NS,SELL,2025-08-07,09:15:00,480.8,2025-09-02,09:15:00,499.75,EXIT_EMA400,-18.95
SAREGAMA.NS,SELL,2025-08-11,10:15:00,488.85,2025-09-02,09:15:00,499.75,EXIT_EMA400,-10.9
SAREGAMA.NS,SELL,2025-08-26,14:15:00,476.0,2025-09-02,09:15:00,499.75,EXIT_EMA400,-23.75
SBFC.NS,BUY,2024-09-04,09:15:00,85.38,2024-09-06,09:15:00,82.98,EXIT_EMA400,-2.4
SBFC.NS,SELL,2024-11-04,09:15:00,84.04,2024-11-07,11:15:00,86.25,EXIT_EMA400,-2.21
SBFC.NS,SELL,2024-11-04,10:15:00,83.8,2024-11-07,11:15:00,86.25,EXIT_EMA400,-2.45
SBFC.NS,BUY,2024-12-27,11:15:00,89.65,2025-01-06,13:15:00,86.7,EXIT_EMA400,-2.95
SBFC.NS,SELL,2025-03-17,15:15:00,82.31,2025-03-21,09:15:00,85.92,EXIT_EMA400,-3.61
SBFC.NS,BUY,2025-04-07,15:15:00,90.0,2025-04-09,10:15:00,86.79,EXIT_EMA400,-3.21
SBFC.NS,BUY,2025-10-06,09:15:00,110.95,2025-10-13,09:15:00,106.87,EXIT_EMA400,-4.08
SBFC.NS,BUY,2025-10-10,09:15:00,108.75,2025-10-13,09:15:00,106.87,EXIT_EMA400,-1.88
SBFC.NS,BUY,2025-10-10,14:15:00,108.73,2025-10-13,09:15:00,106.87,EXIT_EMA400,-1.86
SBFC.NS,SELL,2025-12-24,14:15:00,106.22,2026-01-05,13:15:00,101.87,TARGET,4.35
SBICARD.NS,SELL,2024-08-21,12:15:00,709.95,2024-08-22,11:15:00,715.35,EXIT_EMA400,-5.4
SBICARD.NS,SELL,2024-12-20,14:15:00,685.65,2025-01-03,11:15:00,708.25,EXIT_EMA400,-22.6
SBICARD.NS,BUY,2025-04-11,10:15:00,850.7,2025-06-04,09:15:00,939.3,TARGET,88.6
SBICARD.NS,BUY,2025-10-28,14:15:00,906.5,2025-10-30,14:15:00,885.35,EXIT_EMA400,-21.15
SBICARD.NS,SELL,2025-12-15,09:15:00,868.25,2025-12-17,09:15:00,838.09,TARGET,30.16
SBILIFE.NS,SELL,2025-01-06,14:15:00,1429.95,2025-01-16,09:15:00,1538.6,EXIT_EMA400,-108.65
SBILIFE.NS,SELL,2025-01-14,15:15:00,1492.15,2025-01-16,09:15:00,1538.6,EXIT_EMA400,-46.45
SBILIFE.NS,BUY,2025-04-08,14:15:00,1487.9,2025-04-09,09:15:00,1497.85,TARGET,9.95
SBILIFE.NS,BUY,2025-04-08,15:15:00,1493.5,2025-04-09,14:15:00,1481.85,EXIT_EMA400,-11.65
SBILIFE.NS,BUY,2025-12-01,15:15:00,1974.0,2026-01-23,09:15:00,1991.6,EXIT_EMA400,17.6
SBIN.NS,SELL,2024-09-23,15:15:00,800.05,2024-10-17,09:15:00,811.0,EXIT_EMA400,-10.95
SBIN.NS,SELL,2024-10-14,11:15:00,803.8,2024-10-17,09:15:00,811.0,EXIT_EMA400,-7.2
SBIN.NS,BUY,2024-11-25,09:15:00,844.0,2024-12-19,09:15:00,826.1,EXIT_EMA400,-17.9
SBIN.NS,SELL,2025-02-01,11:15:00,762.85,2025-03-20,14:15:00,749.35,EXIT_EMA400,13.5
SBIN.NS,SELL,2025-03-19,14:15:00,744.75,2025-03-20,14:15:00,749.35,EXIT_EMA400,-4.6
SBIN.NS,BUY,2025-05-12,10:15:00,799.65,2025-06-16,09:15:00,786.35,EXIT_EMA400,-13.3
SCHAEFFLER.NS,BUY,2025-06-30,13:15:00,4051.5,2025-08-07,10:15:00,4004.2,EXIT_EMA400,-47.3
SCHAEFFLER.NS,BUY,2025-07-30,09:15:00,4122.5,2025-08-07,10:15:00,4004.2,EXIT_EMA400,-118.3
SCHAEFFLER.NS,BUY,2025-08-04,14:15:00,4061.9,2025-08-07,10:15:00,4004.2,EXIT_EMA400,-57.7
SCHAEFFLER.NS,BUY,2025-09-29,14:15:00,4108.8,2025-10-13,12:15:00,4028.7,EXIT_EMA400,-80.1
SCHAEFFLER.NS,SELL,2025-12-23,12:15:00,3824.7,2026-02-03,09:15:00,3835.9,EXIT_EMA400,-11.2
SCHAEFFLER.NS,SELL,2026-01-09,14:15:00,3755.8,2026-02-03,09:15:00,3835.9,EXIT_EMA400,-80.1
SCHAEFFLER.NS,BUY,2026-03-18,14:15:00,4057.0,2026-03-23,15:15:00,3937.0,EXIT_EMA400,-120.0
SCHAEFFLER.NS,BUY,2026-03-20,09:15:00,4081.5,2026-03-23,15:15:00,3937.0,EXIT_EMA400,-144.5
SCI.NS,SELL,2024-10-03,13:15:00,249.55,2024-10-23,09:15:00,210.45,TARGET,39.1
SCI.NS,BUY,2025-07-15,09:15:00,220.0,2025-08-01,14:15:00,211.35,EXIT_EMA400,-8.65
SCI.NS,SELL,2026-01-08,12:15:00,220.11,2026-01-29,12:15:00,223.43,EXIT_EMA400,-3.32
SCI.NS,SELL,2026-01-29,10:15:00,217.64,2026-01-29,12:15:00,223.43,EXIT_EMA400,-5.79
SCI.NS,BUY,2026-03-12,12:15:00,254.3,2026-03-13,12:15:00,240.1,EXIT_EMA400,-14.2
SHREECEM.NS,SELL,2024-11-08,10:15:00,24525.9,2024-11-25,09:15:00,25545.45,EXIT_EMA400,-1019.55
SHREECEM.NS,BUY,2025-01-03,09:15:00,26871.1,2025-01-06,11:15:00,26074.05,EXIT_EMA400,-797.05
SHREECEM.NS,BUY,2025-01-03,15:15:00,26200.0,2025-01-06,11:15:00,26074.05,EXIT_EMA400,-125.95
SHREECEM.NS,BUY,2025-03-05,14:15:00,28176.35,2025-04-21,10:15:00,31407.33,TARGET,3230.98
SHREECEM.NS,SELL,2025-09-10,09:15:00,30075.0,2025-09-26,09:15:00,29147.9,TARGET,927.1
SHREECEM.NS,SELL,2025-09-10,10:15:00,29955.0,2025-10-15,12:15:00,29920.0,EXIT_EMA400,35.0
SHREECEM.NS,SELL,2025-10-01,09:15:00,29085.0,2025-10-15,12:15:00,29920.0,EXIT_EMA400,-835.0
SHRIRAMFIN.NS,SELL,2024-12-17,12:15:00,601.62,2025-01-02,14:15:00,611.8,EXIT_EMA400,-10.18
SHRIRAMFIN.NS,BUY,2025-04-08,09:15:00,644.4,2025-04-28,09:15:00,606.9,EXIT_EMA400,-37.5
SHRIRAMFIN.NS,BUY,2026-02-03,09:15:00,1004.6,2026-03-09,09:15:00,954.6,EXIT_EMA400,-50.0
SHRIRAMFIN.NS,BUY,2026-04-24,14:15:00,1021.1,2026-04-27,09:15:00,965.75,EXIT_EMA400,-55.35
SHYAMMETL.NS,SELL,2025-01-09,10:15:00,776.3,2025-01-10,09:15:00,695.14,TARGET,81.16
SHYAMMETL.NS,BUY,2025-04-07,15:15:00,818.0,2025-04-15,09:15:00,863.44,TARGET,45.44
SHYAMMETL.NS,BUY,2025-05-27,10:15:00,872.0,2025-05-29,10:15:00,860.1,EXIT_EMA400,-11.9
SHYAMMETL.NS,BUY,2025-07-15,10:15:00,864.05,2025-07-16,11:15:00,881.99,TARGET,17.94
SHYAMMETL.NS,SELL,2026-01-08,09:15:00,816.55,2026-01-14,15:15:00,840.0,EXIT_EMA400,-23.45
SHYAMMETL.NS,SELL,2026-03-27,09:15:00,773.5,2026-04-07,09:15:00,832.0,EXIT_EMA400,-58.5
SIEMENS.NS,SELL,2025-03-20,09:15:00,2543.64,2025-03-26,12:15:00,2736.43,EXIT_EMA400,-192.79
SIEMENS.NS,BUY,2025-07-01,09:15:00,3331.6,2025-07-11,09:15:00,3147.0,EXIT_EMA400,-184.6
SIEMENS.NS,SELL,2025-08-08,14:15:00,3032.4,2025-08-11,10:15:00,3124.0,EXIT_EMA400,-91.6
SIEMENS.NS,BUY,2025-09-02,09:15:00,3170.0,2025-09-05,11:15:00,3106.2,EXIT_EMA400,-63.8
SIEMENS.NS,BUY,2025-09-02,14:15:00,3190.1,2025-09-05,11:15:00,3106.2,EXIT_EMA400,-83.9
SIEMENS.NS,SELL,2025-10-30,12:15:00,3131.1,2025-11-07,09:15:00,3058.02,TARGET,73.08
SIEMENS.NS,SELL,2026-01-08,10:15:00,3097.8,2026-01-12,10:15:00,2949.57,TARGET,148.23
SIEMENS.NS,BUY,2026-03-05,11:15:00,3221.5,2026-03-16,09:15:00,3154.8,EXIT_EMA400,-66.7
SIEMENS.NS,BUY,2026-03-09,14:15:00,3232.6,2026-03-16,09:15:00,3154.8,EXIT_EMA400,-77.8
SIGNATURE.NS,SELL,2024-12-05,10:15:00,1362.75,2024-12-09,09:15:00,1273.27,TARGET,89.48
SIGNATURE.NS,SELL,2024-12-04,12:15:00,1351.1,2024-12-11,09:15:00,1224.77,TARGET,126.33
SIGNATURE.NS,BUY,2025-06-24,11:15:00,1249.1,2025-07-22,10:15:00,1224.1,EXIT_EMA400,-25.0
SIGNATURE.NS,SELL,2025-09-12,11:15:00,1115.0,2025-09-16,10:15:00,1153.1,EXIT_EMA400,-38.1
SIGNATURE.NS,BUY,2025-12-10,14:15:00,1111.4,2025-12-18,10:15:00,1136.71,TARGET,25.31
SIGNATURE.NS,BUY,2025-12-09,10:15:00,1112.6,2025-12-18,11:15:00,1143.54,TARGET,30.94
SIGNATURE.NS,BUY,2025-12-31,12:15:00,1120.0,2026-01-07,09:15:00,1112.1,EXIT_EMA400,-7.9
SIGNATURE.NS,BUY,2025-12-31,14:15:00,1127.8,2026-01-07,09:15:00,1112.1,EXIT_EMA400,-15.7
SIGNATURE.NS,SELL,2026-03-02,09:15:00,954.4,2026-03-12,09:15:00,830.37,TARGET,124.03
SIGNATURE.NS,SELL,2026-02-24,14:15:00,931.15,2026-03-30,10:15:00,719.98,TARGET,211.17
SJVN.NS,SELL,2024-09-30,09:15:00,131.3,2024-10-07,09:15:00,122.91,TARGET,8.39
SJVN.NS,SELL,2024-09-30,13:15:00,131.53,2024-10-07,09:15:00,123.95,TARGET,7.58
SJVN.NS,BUY,2025-06-05,09:15:00,103.21,2025-06-16,09:15:00,97.0,EXIT_EMA400,-6.21
SJVN.NS,SELL,2025-08-14,09:15:00,92.45,2025-08-20,09:15:00,97.98,EXIT_EMA400,-5.53
